:==============================================================================:
| This file contains a transactional data dump of students entering and leaving|
| at the University Road drop-off gate. That is, the entrance closest to the   |
| Engineering buildings. There are three turnstiles. The first is North,       |
| denoted with 'N', and is closest to the Mineral Sciences Building. The second|
| is in the centre, denoted with 'C', and closest to the Mining Engineering    |
| Study Centre. The third is South, denoted by 'S', and is closest to the      |
| Engineering 2 Building.                                                      |
|                                                                              |
| The time stamp indicates the date and time as day/month/year HH:MM:SS. There |
| is a variable indicating whether this is an 'entry' into the campus or an    |
| 'exit' leaving the campus. The 'success' variable indicates a 'true' if the  |
| transaction was completed with only one tap of the student card, and 'false' |
| if two or more taps were required.                                           |
|                                                                              |
| The final variable indicates the system's estimate for the entry or exit     |
| transaction duration (in seconds). That is the time from when a student's    |
| card is first tapped until the turnstile is activated and locked again behind|
| the student.                                                                 |
:==============================================================================:
|         Date         |   Type   |   Turnstile  |   Success  |  Duration (s)  |
| 06/03/2020 13:45:30  |   entry  |            S |       true |          7.31  |
| 06/03/2020 13:46:22  |   entry  |            C |       true |          7.25  |
| 06/03/2020 13:46:45  |    exit  |            N |       true |          5.52  |
| 06/03/2020 13:46:51  |    exit  |            S |       true |          3.72  |
| 06/03/2020 13:48:04  |   entry  |            N |       true |          3.67  |
| 06/03/2020 13:48:07  |    exit  |            S |       true |             8  |
| 06/03/2020 13:48:49  |   entry  |            C |       true |          4.07  |
| 06/03/2020 13:49:40  |   entry  |            N |       true |          8.27  |
| 06/03/2020 13:50:15  |    exit  |            C |       true |          4.23  |
| 06/03/2020 13:50:20  |    exit  |            C |       true |          6.02  |
| 06/03/2020 13:51:05  |    exit  |            C |       true |          7.56  |
| 06/03/2020 13:51:37  |    exit  |            S |       true |          6.57  |
| 06/03/2020 13:51:49  |   entry  |            C |       true |          4.46  |
| 06/03/2020 13:52:38  |   entry  |            N |       true |          3.63  |
| 06/03/2020 13:53:08  |   entry  |            S |       true |          3.99  |
| 06/03/2020 13:53:47  |   entry  |            S |       true |          6.95  |
| 06/03/2020 13:54:20  |   entry  |            S |       true |          3.66  |
| 06/03/2020 13:54:29  |   entry  |            C |       true |          3.71  |
| 06/03/2020 13:54:37  |    exit  |            S |       true |          8.37  |
| 06/03/2020 13:54:39  |   entry  |            S |       true |          3.77  |
| 06/03/2020 13:54:55  |   entry  |            S |       true |          7.05  |
| 06/03/2020 13:55:06  |   entry  |            N |       true |          7.95  |
| 06/03/2020 13:56:02  |    exit  |            C |       true |          8.38  |
| 06/03/2020 13:56:40  |   entry  |            C |       true |          4.78  |
| 06/03/2020 13:57:13  |   entry  |            C |       true |           5.2  |
| 06/03/2020 13:58:06  |    exit  |            C |       true |          6.81  |
| 06/03/2020 13:58:17  |   entry  |            N |       true |          7.19  |
| 06/03/2020 13:59:12  |   entry  |            S |       true |          5.93  |
| 06/03/2020 14:00:08  |   entry  |            S |       true |          6.15  |
| 06/03/2020 14:01:07  |    exit  |            C |       true |          6.27  |
| 06/03/2020 14:03:49  |    exit  |            S |       true |          6.43  |
| 06/03/2020 14:04:15  |    exit  |            C |       true |          6.96  |
| 06/03/2020 14:06:30  |   entry  |            S |       true |          6.39  |
| 06/03/2020 14:06:37  |    exit  |            C |       true |          5.72  |
| 06/03/2020 14:07:30  |    exit  |            C |       true |          7.09  |
| 06/03/2020 14:09:13  |   entry  |            C |       true |          7.29  |
| 06/03/2020 14:09:33  |   entry  |            S |       true |          4.94  |
| 06/03/2020 14:10:01  |   entry  |            S |       true |          4.98  |
| 06/03/2020 14:11:11  |    exit  |            C |       true |          5.57  |
| 06/03/2020 14:12:45  |   entry  |            C |       true |          7.16  |
| 06/03/2020 14:13:03  |   entry  |            C |       true |          7.45  |
| 06/03/2020 14:14:16  |   entry  |            C |       true |          5.32  |
| 06/03/2020 14:20:18  |   entry  |            S |      false |          8.19  |
| 06/03/2020 14:20:50  |   entry  |            S |       true |          5.86  |
| 06/03/2020 14:21:32  |    exit  |            N |       true |          6.12  |
| 06/03/2020 14:23:52  |    exit  |            C |       true |          8.01  |
| 06/03/2020 14:25:41  |    exit  |            C |       true |          3.71  |
| 06/03/2020 14:26:10  |   entry  |            S |       true |          7.22  |
| 06/03/2020 14:27:05  |   entry  |            C |       true |          5.38  |
| 06/03/2020 14:31:09  |    exit  |            S |       true |          7.65  |
| 06/03/2020 14:34:04  |   entry  |            N |       true |          6.49  |
| 06/03/2020 14:34:44  |    exit  |            N |       true |          4.15  |
| 06/03/2020 14:36:03  |   entry  |            C |       true |          6.26  |
| 06/03/2020 14:36:28  |    exit  |            N |       true |          4.16  |
| 06/03/2020 14:38:44  |   entry  |            C |       true |          6.84  |
| 06/03/2020 14:40:03  |    exit  |            C |      false |          7.88  |
| 06/03/2020 14:40:27  |   entry  |            C |       true |          4.65  |
| 06/03/2020 14:41:20  |    exit  |            C |       true |          5.76  |
| 06/03/2020 14:50:35  |    exit  |            C |       true |          6.09  |
| 06/03/2020 14:51:44  |    exit  |            C |       true |          4.48  |
| 06/03/2020 14:52:10  |    exit  |            N |       true |          6.78  |
| 06/03/2020 14:53:42  |   entry  |            C |       true |           5.3  |
| 06/03/2020 14:55:12  |    exit  |            C |       true |          6.28  |
| 06/03/2020 14:58:17  |   entry  |            C |       true |          8.15  |
| 06/03/2020 14:58:56  |   entry  |            C |       true |           3.7  |
| 06/03/2020 14:58:57  |    exit  |            C |       true |          6.07  |
| 06/03/2020 14:59:24  |    exit  |            C |       true |          5.24  |
| 06/03/2020 15:02:01  |    exit  |            C |       true |          8.26  |
| 06/03/2020 15:02:04  |   entry  |            C |       true |           3.8  |
| 06/03/2020 15:02:32  |    exit  |            C |       true |          7.54  |
| 06/03/2020 15:04:43  |   entry  |            C |       true |          7.72  |
| 06/03/2020 15:05:51  |    exit  |            C |       true |          7.16  |
| 06/03/2020 15:06:05  |   entry  |            S |       true |          4.02  |
| 06/03/2020 15:07:10  |   entry  |            C |       true |          7.59  |
| 06/03/2020 15:10:08  |    exit  |            N |       true |          4.35  |
| 06/03/2020 15:11:07  |    exit  |            C |       true |          4.77  |
| 06/03/2020 15:16:11  |    exit  |            S |       true |          7.23  |
| 06/03/2020 15:16:12  |   entry  |            S |       true |          4.34  |
| 06/03/2020 15:17:02  |    exit  |            S |       true |          4.94  |
| 06/03/2020 15:18:05  |   entry  |            C |       true |          8.38  |
| 06/03/2020 15:18:28  |    exit  |            S |       true |          5.17  |
| 06/03/2020 15:20:42  |    exit  |            C |       true |          7.43  |
| 06/03/2020 15:21:48  |    exit  |            S |       true |          4.68  |
| 06/03/2020 15:22:35  |   entry  |            S |       true |          4.48  |
| 06/03/2020 15:23:40  |   entry  |            C |       true |          5.43  |
| 06/03/2020 15:27:15  |    exit  |            S |       true |          8.21  |
| 06/03/2020 15:27:57  |   entry  |            C |       true |           5.6  |
| 06/03/2020 15:30:57  |    exit  |            C |       true |          3.62  |
| 06/03/2020 15:34:37  |    exit  |            C |       true |          8.51  |
| 06/03/2020 15:35:11  |   entry  |            N |       true |          6.23  |
| 06/03/2020 15:36:37  |    exit  |            C |       true |          6.84  |
| 06/03/2020 15:38:44  |    exit  |            C |       true |          7.41  |
| 06/03/2020 15:40:53  |    exit  |            C |       true |           4.9  |
| 06/03/2020 15:41:21  |   entry  |            N |      false |          7.93  |
| 06/03/2020 15:48:30  |    exit  |            S |       true |          6.54  |
| 06/03/2020 15:48:60  |   entry  |            N |       true |           8.4  |
| 06/03/2020 15:50:09  |    exit  |            C |       true |          7.84  |
| 06/03/2020 15:51:54  |    exit  |            C |       true |          4.01  |
| 06/03/2020 15:52:51  |    exit  |            C |       true |           7.8  |
| 06/03/2020 15:54:07  |    exit  |            C |       true |          5.83  |
| 06/03/2020 16:00:19  |    exit  |            N |       true |          4.76  |
| 06/03/2020 16:02:38  |   entry  |            C |       true |          8.32  |
| 06/03/2020 16:04:26  |    exit  |            C |       true |          8.39  |
| 06/03/2020 16:05:60  |    exit  |            S |       true |          7.13  |
| 06/03/2020 16:07:16  |   entry  |            N |       true |          5.86  |
| 06/03/2020 16:07:41  |    exit  |            N |       true |          4.26  |
| 06/03/2020 16:08:18  |    exit  |            C |       true |          8.43  |
| 06/03/2020 16:08:27  |    exit  |            C |       true |           6.5  |
| 06/03/2020 16:09:38  |    exit  |            C |       true |          3.58  |
| 06/03/2020 16:10:07  |    exit  |            S |       true |          5.06  |
| 06/03/2020 16:11:09  |    exit  |            S |       true |           7.3  |
| 06/03/2020 16:12:16  |    exit  |            C |       true |          8.17  |
| 06/03/2020 16:12:56  |   entry  |            N |       true |           6.3  |
| 06/03/2020 16:13:11  |    exit  |            C |       true |          8.23  |
| 06/03/2020 16:14:46  |    exit  |            C |       true |          4.64  |
| 06/03/2020 16:14:55  |   entry  |            N |       true |          5.93  |
| 06/03/2020 16:17:10  |   entry  |            C |       true |             6  |
| 06/03/2020 16:17:16  |    exit  |            C |       true |          7.34  |
| 06/03/2020 16:18:06  |    exit  |            C |       true |          4.68  |
| 06/03/2020 16:22:19  |    exit  |            C |       true |          4.49  |
| 06/03/2020 16:23:41  |    exit  |            S |       true |          4.46  |
| 06/03/2020 16:24:42  |    exit  |            C |       true |           8.1  |
| 06/03/2020 16:28:55  |    exit  |            C |       true |          3.85  |
| 06/03/2020 16:29:34  |    exit  |            C |       true |          6.59  |
| 06/03/2020 16:30:08  |   entry  |            C |       true |          6.57  |
| 06/03/2020 16:33:26  |    exit  |            C |       true |          7.54  |
| 06/03/2020 16:34:16  |    exit  |            S |       true |          6.35  |
| 06/03/2020 16:37:55  |    exit  |            C |       true |          3.56  |
| 06/03/2020 16:38:18  |    exit  |            N |       true |          6.06  |
| 06/03/2020 16:38:44  |    exit  |            C |       true |          6.81  |
| 06/03/2020 16:43:17  |    exit  |            N |       true |          7.05  |
| 06/03/2020 16:48:05  |    exit  |            C |       true |          4.44  |
| 06/03/2020 16:48:37  |    exit  |            C |       true |           6.4  |
| 06/03/2020 16:48:44  |    exit  |            N |       true |          7.67  |
| 06/03/2020 16:49:26  |    exit  |            C |       true |          5.46  |
| 06/03/2020 16:49:48  |    exit  |            S |       true |          7.25  |
| 06/03/2020 16:50:14  |    exit  |            N |       true |          8.01  |
| 06/03/2020 16:51:30  |    exit  |            C |       true |          4.54  |
| 06/03/2020 16:53:05  |    exit  |            C |       true |          7.46  |
| 06/03/2020 16:54:30  |   entry  |            C |       true |          8.03  |
| 06/03/2020 16:55:26  |    exit  |            C |       true |          7.48  |
| 06/03/2020 16:56:08  |    exit  |            C |       true |          4.44  |
| 06/03/2020 16:56:29  |    exit  |            C |       true |          5.26  |
| 06/03/2020 16:56:43  |    exit  |            C |       true |          7.68  |
| 06/03/2020 16:57:07  |    exit  |            C |       true |          7.31  |
| 06/03/2020 16:59:47  |    exit  |            C |       true |          4.51  |
| 06/03/2020 17:01:00  |    exit  |            S |       true |          3.74  |
| 06/03/2020 17:02:30  |    exit  |            N |       true |          5.09  |
| 06/03/2020 17:05:18  |   entry  |            C |       true |          8.01  |
| 06/03/2020 17:05:43  |    exit  |            C |       true |          5.98  |
| 06/03/2020 17:05:44  |    exit  |            S |       true |          7.65  |
| 06/03/2020 17:06:01  |    exit  |            C |       true |          7.32  |
| 06/03/2020 17:06:17  |    exit  |            C |       true |          8.07  |
| 06/03/2020 17:06:43  |    exit  |            S |       true |          3.89  |
| 06/03/2020 17:08:30  |   entry  |            S |       true |          4.13  |
| 06/03/2020 17:10:01  |    exit  |            N |       true |          3.55  |
| 06/03/2020 17:12:59  |    exit  |            C |       true |          4.26  |
| 06/03/2020 17:13:17  |    exit  |            C |       true |          3.72  |
