,Date,Type,Turnstile,Success,Duration (s)
6039,24/02/2020 00:00:6072,exit,C,true,5.36
6040,24/02/2020 00:00:6073,exit,N,true,4.61
6041,24/02/2020 00:00:6074,exit,S,true,3.53
6042,24/02/2020 00:00:6075,entry,N,true,5.07
6043,24/02/2020 00:00:6076,exit,C,true,6.09
6044,24/02/2020 00:00:6077,exit,S,true,3.79
6045,24/02/2020 00:00:6078,exit,C,true,5.78
6046,24/02/2020 00:00:6079,exit,N,true,6.67
6047,24/02/2020 00:00:6080,exit,C,true,3.73
6048,24/02/2020 00:00:6081,exit,C,true,6.12
6049,24/02/2020 00:00:6082,exit,S,true,7.33
6050,24/02/2020 00:00:6083,exit,C,false,6.8
6051,24/02/2020 00:00:6084,exit,N,true,6.65
6052,24/02/2020 00:00:6085,exit,C,true,4.18
6053,24/02/2020 00:00:6086,exit,S,true,5.1
6054,24/02/2020 00:00:6087,exit,S,true,8.26
6055,24/02/2020 00:00:6088,exit,S,true,5.42
6056,24/02/2020 00:00:6089,exit,S,true,7.27
6057,24/02/2020 00:00:6090,exit,N,true,4.05
6058,24/02/2020 00:00:6091,exit,C,true,7.61
6059,24/02/2020 00:00:6092,entry,N,true,7.99
6060,24/02/2020 00:00:6093,exit,C,true,4.25
6061,24/02/2020 00:00:6094,exit,C,true,4.5
6062,24/02/2020 00:00:6095,exit,S,true,5.01
6063,24/02/2020 00:00:6096,exit,S,true,4.88
6064,24/02/2020 00:00:6097,exit,C,true,8.05
6065,24/02/2020 00:00:6098,exit,S,true,5.41
6066,24/02/2020 00:00:6099,exit,C,true,4
6067,24/02/2020 00:00:6100,exit,S,true,7.57
6068,24/02/2020 00:00:6101,exit,C,true,6.93
6069,24/02/2020 00:00:6102,exit,C,true,6.99
6070,24/02/2020 00:00:6103,exit,S,false,8.27
6071,24/02/2020 00:00:6104,entry,N,true,5.67
6072,24/02/2020 00:00:6105,exit,S,true,5.88
6073,24/02/2020 00:00:6106,exit,S,true,8.36
6074,24/02/2020 00:00:6107,exit,S,true,3.68
6075,24/02/2020 00:00:6108,exit,C,true,4.04
6076,24/02/2020 00:00:6109,exit,S,true,6.81
6077,24/02/2020 00:00:6110,exit,C,true,7.84
6078,24/02/2020 00:00:6111,exit,C,true,5.97
6079,24/02/2020 00:00:6112,entry,S,true,4.99
6080,24/02/2020 00:00:6113,exit,C,true,6.88
6081,24/02/2020 00:00:6114,exit,C,true,5.52
6082,24/02/2020 00:00:6115,exit,C,true,4.63
6083,24/02/2020 00:00:6116,exit,N,true,3.57
6084,24/02/2020 00:00:6117,exit,C,true,6.28
6085,24/02/2020 00:00:6118,exit,C,true,6.53
6086,24/02/2020 00:00:6119,entry,N,true,7.04
6087,24/02/2020 00:00:6120,exit,S,true,6.63
6088,24/02/2020 00:00:6121,exit,C,true,4.09
6089,24/02/2020 00:00:6122,exit,S,false,5.44
6090,24/02/2020 00:00:6123,exit,S,true,3.76
6091,24/02/2020 00:00:6124,exit,S,true,3.67
6092,24/02/2020 00:00:6125,exit,C,true,7.17
6093,24/02/2020 00:00:6126,exit,N,true,3.92
6094,24/02/2020 00:00:6127,exit,S,false,4.23
6095,24/02/2020 00:00:6128,exit,C,true,7.56
6096,24/02/2020 00:00:6129,exit,S,true,8.12
6097,24/02/2020 00:00:6130,exit,C,true,6.53
6098,24/02/2020 00:00:6131,exit,C,true,4.04
6099,24/02/2020 00:00:6132,exit,N,true,7.71
6100,24/02/2020 00:00:6133,exit,C,true,5.39
6101,24/02/2020 00:00:6134,exit,S,true,4.75
6102,24/02/2020 00:00:6135,exit,S,true,5.97
6103,24/02/2020 00:00:6136,exit,C,true,6.89
6104,24/02/2020 00:00:6137,entry,N,true,4.24
6105,24/02/2020 00:00:6138,exit,C,true,8.47
6106,24/02/2020 00:00:6139,exit,N,true,4.53
6107,24/02/2020 00:00:6140,exit,S,true,8.19
6108,24/02/2020 00:00:6141,exit,C,true,6.81
6109,24/02/2020 00:00:6142,exit,S,true,5.53
6110,24/02/2020 00:00:6143,exit,C,true,4.62
6111,24/02/2020 00:00:6144,exit,S,true,4.58
6112,24/02/2020 00:00:6145,exit,C,true,6.26
6113,24/02/2020 00:00:6146,exit,C,true,7.14
6114,24/02/2020 00:00:6147,exit,S,true,3.68
6115,24/02/2020 00:00:6148,exit,N,true,6.63
6116,24/02/2020 00:00:6149,exit,C,true,7.92
6117,24/02/2020 00:00:6150,exit,N,true,3.86
6118,24/02/2020 00:00:6151,entry,C,true,8.09
6119,24/02/2020 00:00:6152,exit,C,true,3.98
6120,24/02/2020 00:00:6153,exit,C,true,4.78
6121,24/02/2020 00:00:6154,exit,C,true,5.38
6122,24/02/2020 00:00:6155,exit,C,true,5.58
6123,24/02/2020 00:00:6156,exit,C,true,8.31
6124,24/02/2020 00:00:6157,exit,S,true,3.64
6125,24/02/2020 00:00:6158,exit,C,true,5.31
6126,24/02/2020 00:00:6159,exit,C,true,3.85
6127,24/02/2020 00:00:6160,exit,C,true,6.33
6128,24/02/2020 00:00:6161,exit,N,true,3.84
6129,24/02/2020 00:00:6162,exit,C,true,4.24
6130,24/02/2020 00:00:6163,exit,N,false,7.88
6131,24/02/2020 00:00:6164,exit,N,true,8.35
6132,24/02/2020 00:00:6165,exit,S,true,6.06
6133,24/02/2020 00:00:6166,exit,N,true,6.99
6134,24/02/2020 00:00:6167,exit,C,true,3.54
6135,24/02/2020 00:00:6168,exit,S,true,8.01
6136,24/02/2020 00:00:6169,exit,C,true,5.37
6137,24/02/2020 00:00:6170,exit,S,true,4.9
6138,24/02/2020 00:00:6171,exit,C,true,7.68
6139,24/02/2020 00:00:6172,exit,C,true,6.98
6140,24/02/2020 00:00:6173,exit,S,true,5.41
6141,24/02/2020 00:00:6174,exit,N,true,6.61
6142,24/02/2020 00:00:6175,exit,N,true,7.99
6143,24/02/2020 00:00:6176,entry,C,true,8.03
6144,24/02/2020 00:00:6177,exit,C,true,8.29
6145,24/02/2020 00:00:6178,entry,S,true,5.26
6146,24/02/2020 00:00:6179,exit,C,true,3.81
6147,24/02/2020 00:00:6180,entry,C,true,4.23
6148,24/02/2020 00:00:6181,exit,S,true,4.87
6149,24/02/2020 00:00:6182,exit,C,true,4.7
6150,24/02/2020 00:00:6183,exit,S,true,6.23
6151,24/02/2020 00:00:6184,exit,C,true,5.08
6152,24/02/2020 00:00:6185,exit,C,true,7.91
6153,24/02/2020 00:00:6186,exit,N,true,5.98
6154,24/02/2020 00:00:6187,exit,C,true,3.7
6155,24/02/2020 00:00:6188,exit,C,true,6.59
6156,24/02/2020 00:00:6189,exit,N,true,4.97
6157,24/02/2020 00:00:6190,exit,C,true,5.18
6158,24/02/2020 00:00:6191,exit,C,true,8.55
6159,24/02/2020 00:00:6192,exit,N,true,8.11
6160,24/02/2020 00:00:6193,exit,C,true,5.17
6161,24/02/2020 00:00:6194,exit,S,true,6.82
6162,24/02/2020 00:00:6195,exit,C,true,8.39
6163,24/02/2020 00:00:6196,exit,N,true,5.04
6164,24/02/2020 00:00:6197,exit,S,true,6.89
6165,24/02/2020 00:00:6198,exit,S,true,4.48
6166,24/02/2020 00:00:6199,exit,C,true,5.9
6167,24/02/2020 00:00:6200,exit,S,true,5.66
6168,24/02/2020 00:00:6201,entry,N,true,4.17
6169,24/02/2020 00:00:6202,exit,C,true,6.81
6170,24/02/2020 00:00:6203,exit,C,true,6.7
6171,24/02/2020 00:00:6204,exit,N,true,4.88
6172,24/02/2020 00:00:6205,exit,C,true,5.7
6173,24/02/2020 00:00:6206,exit,S,true,4.24
6174,24/02/2020 00:00:6207,entry,C,true,3.58
6175,24/02/2020 00:00:6208,entry,C,false,6.33
6176,24/02/2020 00:00:6209,exit,N,true,6.63
6177,24/02/2020 00:00:6210,exit,S,true,4.86
6178,24/02/2020 00:00:6211,exit,C,true,5.64
6179,24/02/2020 00:00:6212,entry,N,true,4.12
6180,24/02/2020 00:00:6213,exit,N,true,3.88
6181,24/02/2020 00:00:6214,exit,S,true,5.93
6182,24/02/2020 00:00:6215,exit,C,true,4.19
6183,24/02/2020 00:00:6216,exit,C,true,4.84
6184,24/02/2020 00:00:6217,exit,S,true,8.41
6185,24/02/2020 00:00:6218,exit,S,true,7.55
6186,24/02/2020 00:00:6219,exit,N,true,8.33
6187,24/02/2020 00:00:6220,entry,N,true,4.14
6188,24/02/2020 00:00:6221,exit,S,true,6.71
6189,24/02/2020 00:00:6222,entry,N,true,4.22
6190,24/02/2020 00:00:6223,entry,S,true,8.08
6191,24/02/2020 00:00:6224,exit,C,true,5.88
6192,24/02/2020 00:00:6225,entry,C,true,5.36
6193,24/02/2020 00:00:6226,exit,N,true,5.81
6194,24/02/2020 00:00:6227,entry,N,true,8.06
6195,24/02/2020 00:00:6228,entry,S,true,8.53
6196,24/02/2020 00:00:6229,exit,N,true,3.72
6197,24/02/2020 00:00:6230,entry,C,true,5.23
6198,24/02/2020 00:00:6231,entry,C,true,4.29
6199,24/02/2020 00:00:6232,entry,N,true,5.51
6200,24/02/2020 00:00:6233,entry,S,true,7.35
6201,24/02/2020 00:00:6234,entry,C,true,4.4
6202,24/02/2020 00:00:6235,entry,C,true,7.51
6203,24/02/2020 00:00:6236,entry,S,true,7.58
6204,24/02/2020 00:00:6237,entry,C,true,6.35
6205,24/02/2020 00:00:6238,entry,C,true,3.8
6206,24/02/2020 00:00:6239,entry,C,true,5.85
6207,24/02/2020 00:00:6240,entry,C,true,5.54
6208,24/02/2020 00:00:6241,entry,N,true,5.12
6209,24/02/2020 00:00:6242,entry,C,true,8.53
6210,24/02/2020 00:00:6243,entry,C,true,4.07
6211,24/02/2020 00:00:6244,entry,C,true,5.88
6212,24/02/2020 00:00:6245,entry,S,true,4.33
6213,24/02/2020 00:00:6246,entry,C,true,8.46
6214,24/02/2020 00:00:6247,exit,C,true,8.4
6215,24/02/2020 00:00:6248,entry,N,true,6.45
6216,24/02/2020 00:00:6249,entry,C,true,5.64
6217,24/02/2020 00:00:6250,entry,C,true,8.44
6218,24/02/2020 00:00:6251,entry,C,true,6.88
6219,24/02/2020 00:00:6252,entry,S,true,7.75
6220,24/02/2020 00:00:6253,entry,N,true,4.75
6221,24/02/2020 00:00:6254,entry,C,true,6.01
6222,24/02/2020 00:00:6255,entry,S,true,8.51
6223,24/02/2020 00:00:6256,entry,N,true,7.55
6224,24/02/2020 00:00:6257,entry,S,true,4.33
6225,24/02/2020 00:00:6258,entry,N,true,4.93
6226,24/02/2020 00:00:6259,entry,C,true,6.81
6227,24/02/2020 00:00:6260,entry,C,true,6.54
6228,24/02/2020 00:00:6261,entry,C,true,3.7
6229,24/02/2020 00:00:6262,entry,C,true,5.96
6230,24/02/2020 00:00:6263,entry,C,true,3.93
6231,24/02/2020 00:00:6264,entry,S,true,4.4
6232,24/02/2020 00:00:6265,entry,C,true,4.18
6233,24/02/2020 00:00:6266,entry,S,false,5.14
6234,24/02/2020 00:00:6267,entry,C,true,8.15
6235,24/02/2020 00:00:6268,entry,N,true,3.95
6236,24/02/2020 00:00:6269,entry,S,false,6.22
6237,24/02/2020 00:00:6270,entry,S,true,7.36
6238,24/02/2020 00:00:6271,exit,S,true,5.24
6239,24/02/2020 00:00:6272,exit,S,true,8.52
6240,24/02/2020 00:00:6273,entry,N,true,3.71
6241,24/02/2020 00:00:6274,entry,C,true,5.21
6242,24/02/2020 00:00:6275,entry,C,true,5.44
6243,24/02/2020 00:00:6276,entry,N,true,7.48
6244,24/02/2020 00:00:6277,entry,N,true,5.48
6245,24/02/2020 00:00:6278,entry,N,true,6.21
6246,24/02/2020 00:00:6279,entry,N,false,4.26
6247,24/02/2020 00:00:6280,entry,S,true,5.76
6248,24/02/2020 00:00:6281,entry,S,true,6.66
6249,24/02/2020 00:00:6282,entry,C,true,4.09
6250,24/02/2020 00:00:6283,entry,N,true,7.35
6251,24/02/2020 00:00:6284,entry,N,true,4.17
6252,24/02/2020 00:00:6285,entry,C,true,7.19
6253,24/02/2020 00:00:6286,entry,C,true,6.65
6254,24/02/2020 00:00:6287,entry,C,false,7.15
6255,24/02/2020 00:00:6288,entry,N,true,5.86
6256,24/02/2020 00:00:6289,entry,C,true,4.19
6257,24/02/2020 00:00:6290,entry,S,true,6.88
6258,24/02/2020 00:00:6291,entry,S,true,5.16
6259,24/02/2020 00:00:6292,entry,S,true,5.06
6260,24/02/2020 00:00:6293,entry,C,true,6.04
6261,24/02/2020 00:00:6294,exit,N,true,3.74
6262,24/02/2020 00:00:6295,entry,C,true,7.47
6263,24/02/2020 00:00:6296,entry,C,true,3.78
6264,24/02/2020 00:00:6297,entry,C,true,7.67
6265,24/02/2020 00:00:6298,exit,S,true,8.22
6266,24/02/2020 00:00:6299,entry,C,true,6.87
6267,24/02/2020 00:00:6300,entry,N,true,6.83
6268,24/02/2020 00:00:6301,entry,C,true,5.44
6269,24/02/2020 00:00:6302,entry,C,true,4.16
6270,24/02/2020 00:00:6303,entry,C,true,8.31
6271,24/02/2020 00:00:6304,entry,S,true,6.34
6272,24/02/2020 00:00:6305,exit,C,true,7.93
6273,24/02/2020 00:00:6306,entry,S,true,6.81
6274,24/02/2020 00:00:6307,entry,S,true,4.33
6275,24/02/2020 00:00:6308,entry,C,true,8.28
6276,24/02/2020 00:00:6309,entry,C,true,6.52
6277,24/02/2020 00:00:6310,entry,S,true,7.99
6278,24/02/2020 00:00:6311,entry,C,true,7.26
6279,24/02/2020 00:00:6312,entry,S,true,8.4
6280,24/02/2020 00:00:6313,entry,S,true,6.71
6281,24/02/2020 00:00:6314,entry,S,true,4.57
6282,24/02/2020 00:00:6315,entry,C,true,4.35
6283,24/02/2020 00:00:6316,exit,N,true,7.72
6284,24/02/2020 00:00:6317,exit,S,true,7.6
6285,24/02/2020 00:00:6318,entry,S,true,5.39
6286,24/02/2020 00:00:6319,entry,S,true,7.96
6287,24/02/2020 00:00:6320,entry,C,true,4.68
6288,24/02/2020 00:00:6321,entry,S,true,7.5
6289,24/02/2020 00:00:6322,entry,C,true,5.05
6290,24/02/2020 00:00:6323,entry,C,true,7.66
6291,24/02/2020 00:00:6324,entry,C,true,8.17
6292,24/02/2020 00:00:6325,exit,C,true,7.96
6293,24/02/2020 00:00:6326,entry,C,true,5.06
6294,24/02/2020 00:00:6327,entry,S,true,8.12
6295,24/02/2020 00:00:6328,exit,S,false,3.74
6296,24/02/2020 00:00:6329,entry,N,true,6.07
6297,24/02/2020 00:00:6330,entry,S,true,4
6298,24/02/2020 00:00:6331,entry,C,true,6.39
6299,24/02/2020 00:00:6332,entry,S,true,6.27
6300,24/02/2020 00:00:6333,exit,S,false,6.88
6301,24/02/2020 00:00:6334,entry,S,true,5.97
6302,24/02/2020 00:00:6335,entry,C,false,3.91
6303,24/02/2020 00:00:6336,entry,N,true,5.86
6304,24/02/2020 00:00:6337,entry,C,true,6.33
6305,24/02/2020 00:00:6338,entry,C,true,5.89
6306,24/02/2020 00:00:6339,entry,C,true,6.01
6307,24/02/2020 00:00:6340,entry,N,true,7.22
6308,24/02/2020 00:00:6341,entry,S,true,3.98
6309,24/02/2020 00:00:6342,entry,C,true,6.75
6310,24/02/2020 00:00:6343,entry,C,true,5.51
6311,24/02/2020 00:00:6344,entry,C,true,3.91
6312,24/02/2020 00:00:6345,entry,C,true,5.99
6313,24/02/2020 00:00:6346,entry,C,true,6.03
6314,24/02/2020 00:00:6347,entry,N,true,5.26
6315,24/02/2020 00:00:6348,entry,S,true,5.24
6316,24/02/2020 00:00:6349,entry,C,true,7.01
6317,24/02/2020 00:00:6350,entry,N,true,4.01
6318,24/02/2020 00:00:6351,entry,C,true,8.37
6319,24/02/2020 00:00:6352,entry,C,true,4.34
6320,24/02/2020 00:00:6353,entry,S,true,8.02
6321,24/02/2020 00:00:6354,entry,C,true,6.8
6322,24/02/2020 00:00:6355,entry,C,true,6.74
6323,24/02/2020 00:00:6356,exit,C,true,4.86
6324,24/02/2020 00:00:6357,entry,N,true,7.61
6325,24/02/2020 00:00:6358,entry,C,true,6.17
6326,24/02/2020 00:00:6359,entry,S,true,5
6327,24/02/2020 00:00:6360,exit,S,true,7.93
6328,24/02/2020 00:00:6361,entry,C,true,7.09
6329,24/02/2020 00:00:6362,entry,S,true,3.53
6330,24/02/2020 00:00:6363,entry,C,true,5.06
6331,24/02/2020 00:00:6364,entry,C,true,7.28
6332,24/02/2020 00:00:6365,entry,C,true,3.56
6333,24/02/2020 00:00:6366,exit,S,true,7.11
6334,24/02/2020 00:00:6367,entry,C,true,4.32
6335,24/02/2020 00:00:6368,entry,S,true,4.59
6336,24/02/2020 00:00:6369,entry,C,true,7.36
6337,24/02/2020 00:00:6370,entry,S,true,5.35
6338,24/02/2020 00:00:6371,entry,C,true,7.21
6339,24/02/2020 00:00:6372,exit,C,false,4.07
6340,24/02/2020 00:00:6373,exit,S,true,8.31
6341,24/02/2020 00:00:6374,entry,N,true,6.95
6342,24/02/2020 00:00:6375,entry,C,true,6.06
6343,24/02/2020 00:00:6376,entry,C,true,7.59
6344,24/02/2020 00:00:6377,entry,S,true,7.85
6345,24/02/2020 00:00:6378,entry,C,false,8.29
6346,24/02/2020 00:00:6379,entry,S,true,7.53
6347,24/02/2020 00:00:6380,entry,N,true,6.79
6348,24/02/2020 00:00:6381,entry,N,true,4.26
6349,24/02/2020 00:00:6382,entry,N,true,4.95
6350,24/02/2020 00:00:6383,entry,C,true,5.15
6351,24/02/2020 00:00:6384,entry,N,true,6.43
6352,24/02/2020 00:00:6385,entry,S,true,4.03
6353,24/02/2020 00:00:6386,entry,N,true,6.1
6354,24/02/2020 00:00:6387,entry,S,true,5.07
6355,24/02/2020 00:00:6388,entry,C,true,6.17
6356,24/02/2020 00:00:6389,entry,C,true,4.58
6357,24/02/2020 00:00:6390,entry,N,true,8.41
6358,24/02/2020 00:00:6391,exit,C,true,4.04
6359,24/02/2020 00:00:6392,exit,C,true,3.59
6360,24/02/2020 00:00:6393,entry,C,true,6.57
6361,24/02/2020 00:00:6394,exit,C,true,7.14
6362,24/02/2020 00:00:6395,entry,S,true,6.98
6363,24/02/2020 00:00:6396,entry,C,true,8.17
6364,24/02/2020 00:00:6397,entry,C,true,5.69
6365,24/02/2020 00:00:6398,entry,S,true,4.76
6366,24/02/2020 00:00:6399,entry,C,true,6.82
6367,24/02/2020 00:00:6400,exit,S,true,8.26
6368,24/02/2020 00:00:6401,entry,C,true,6.74
6369,24/02/2020 00:00:6402,entry,C,true,7.77
6370,24/02/2020 00:00:6403,exit,C,true,6.07
6371,24/02/2020 00:00:6404,entry,C,true,6.91
6372,24/02/2020 00:00:6405,exit,C,true,5.92
6373,24/02/2020 00:00:6406,entry,C,true,6.55
6374,24/02/2020 00:00:6407,exit,S,true,6.73
6375,24/02/2020 00:00:6408,entry,S,true,4.22
6376,24/02/2020 00:00:6409,entry,C,true,4.99
6377,24/02/2020 00:00:6410,exit,C,true,4.59
6378,24/02/2020 00:00:6411,exit,N,true,6.67
6379,24/02/2020 00:00:6412,entry,S,true,3.91
6380,24/02/2020 00:00:6413,entry,S,true,5.83
6381,24/02/2020 00:00:6414,exit,C,true,3.68
6382,24/02/2020 00:00:6415,exit,S,true,5.02
6383,24/02/2020 00:00:6416,entry,C,true,7.06
6384,24/02/2020 00:00:6417,entry,C,true,8.1
6385,24/02/2020 00:00:6418,entry,S,true,4.32
6386,24/02/2020 00:00:6419,entry,S,true,4.01
6387,24/02/2020 00:00:6420,exit,C,true,5.55
6388,24/02/2020 00:00:6421,entry,S,true,5.72
6389,24/02/2020 00:00:6422,entry,N,true,5.11
6390,24/02/2020 00:00:6423,entry,S,true,6.7
6391,24/02/2020 00:00:6424,entry,S,true,4.33
6392,24/02/2020 00:00:6425,exit,N,true,7.28
6393,24/02/2020 00:00:6426,entry,S,true,7.69
6394,24/02/2020 00:00:6427,entry,C,true,5.27
6395,24/02/2020 00:00:6428,entry,S,true,4.41
6396,24/02/2020 00:00:6429,entry,S,true,4.83
6397,24/02/2020 00:00:6430,entry,S,true,6.54
6398,24/02/2020 00:00:6431,exit,C,true,7.54
6399,24/02/2020 00:00:6432,entry,N,true,3.9
6400,24/02/2020 00:00:6433,entry,N,true,7.44
6401,24/02/2020 00:00:6434,entry,C,true,8.09
6402,24/02/2020 00:00:6435,exit,S,true,4.69
6403,24/02/2020 00:00:6436,entry,C,true,3.54
6404,24/02/2020 00:00:6437,entry,N,true,6.76
6405,24/02/2020 00:00:6438,entry,C,true,4.37
6406,24/02/2020 00:00:6439,entry,C,true,7.64
6407,24/02/2020 00:00:6440,entry,S,true,7.35
6408,24/02/2020 00:00:6441,entry,C,true,8.2
6409,24/02/2020 00:00:6442,entry,C,true,3.89
6410,24/02/2020 00:00:6443,entry,S,true,5.16
6411,24/02/2020 00:00:6444,exit,S,true,5.81
6412,24/02/2020 00:00:6445,entry,S,true,6.69
6413,24/02/2020 00:00:6446,entry,S,true,3.82
6414,24/02/2020 00:00:6447,exit,C,true,3.57
6415,24/02/2020 00:00:6448,entry,C,false,7.22
6416,24/02/2020 00:00:6449,exit,C,true,3.65
6417,24/02/2020 00:00:6450,entry,N,true,5.72
6418,24/02/2020 00:00:6451,exit,C,true,6.13
6419,24/02/2020 00:00:6452,exit,S,true,7.18
6420,24/02/2020 00:00:6453,exit,C,true,4.87
6421,24/02/2020 00:00:6454,exit,C,true,5.03
6422,24/02/2020 00:00:6455,exit,C,true,7.25
6423,24/02/2020 00:00:6456,exit,S,true,5.38
6424,24/02/2020 00:00:6457,entry,S,true,6.69
6425,24/02/2020 00:00:6458,exit,C,true,5.53
6426,24/02/2020 00:00:6459,exit,C,true,7.36
6427,24/02/2020 00:00:6460,entry,C,true,7.66
6428,24/02/2020 00:00:6461,entry,S,true,8.45
6429,24/02/2020 00:00:6462,entry,C,true,3.99
6430,24/02/2020 00:00:6463,entry,C,true,8.52
6431,24/02/2020 00:00:6464,entry,C,true,8.34
6432,24/02/2020 00:00:6465,entry,N,true,8.12
6433,24/02/2020 00:00:6466,entry,S,true,5.79
6434,24/02/2020 00:00:6467,entry,C,true,4.75
6435,24/02/2020 00:00:6468,exit,N,true,6.5
6436,24/02/2020 00:00:6469,exit,C,true,5.88
6437,24/02/2020 00:00:6470,exit,S,true,4.96
6438,24/02/2020 00:00:6471,entry,S,true,3.62
6439,24/02/2020 00:00:6472,exit,S,true,7.96
6440,24/02/2020 00:00:6473,exit,S,true,4.25
6441,24/02/2020 00:00:6474,entry,S,true,6.04
6442,24/02/2020 00:00:6475,exit,S,true,5.31
6443,24/02/2020 00:00:6476,exit,N,true,7.19
6444,24/02/2020 00:00:6477,entry,S,true,4.52
6445,24/02/2020 00:00:6478,entry,N,true,8.03
6446,24/02/2020 00:00:6479,exit,S,true,7.62
6447,24/02/2020 00:00:6480,entry,N,true,4.31
6448,24/02/2020 00:00:6481,entry,S,true,6.66
6449,24/02/2020 00:00:6482,exit,C,false,4.55
6450,24/02/2020 00:00:6483,exit,N,true,8.06
6451,24/02/2020 00:00:6484,entry,S,true,3.58
6452,24/02/2020 00:00:6485,entry,S,true,6.38
6453,24/02/2020 00:00:6486,entry,S,true,3.59
6454,24/02/2020 00:00:6487,exit,N,true,4.26
6455,24/02/2020 00:00:6488,exit,S,true,4.2
6456,24/02/2020 00:00:6489,entry,S,true,4.53
6457,24/02/2020 00:00:6490,exit,N,true,5.1
6458,24/02/2020 00:00:6491,entry,S,true,6.1
6459,24/02/2020 00:00:6492,exit,C,true,7.34
6460,24/02/2020 00:00:6493,exit,C,true,4.38
6461,24/02/2020 00:00:6494,entry,N,true,5.41
6462,24/02/2020 00:00:6495,entry,N,true,3.61
6463,24/02/2020 00:00:6496,exit,C,true,7.99
6464,24/02/2020 00:00:6497,exit,C,true,5.08
6465,24/02/2020 00:00:6498,exit,C,true,6.76
6466,24/02/2020 00:00:6499,exit,C,false,7.64
6467,24/02/2020 00:00:6500,exit,C,true,5.24
6468,24/02/2020 00:00:6501,exit,N,true,4.14
6469,24/02/2020 00:00:6502,exit,C,true,6.1
6470,24/02/2020 00:00:6503,exit,S,true,7.69
6471,24/02/2020 00:00:6504,exit,C,true,4.09
6472,24/02/2020 00:00:6505,entry,N,true,6.81
6473,24/02/2020 00:00:6506,entry,S,true,7.6
6474,24/02/2020 00:00:6507,entry,S,true,7.44
6475,24/02/2020 00:00:6508,entry,C,true,8
6476,24/02/2020 00:00:6509,exit,C,false,4.55
6477,24/02/2020 00:00:6510,entry,S,true,7.4
6478,24/02/2020 00:00:6511,entry,S,true,6.14
6479,24/02/2020 00:00:6512,entry,S,true,6.83
6480,24/02/2020 00:00:6513,exit,C,true,5.62
6481,24/02/2020 00:00:6514,entry,C,true,5.47
6482,24/02/2020 00:00:6515,entry,S,true,5.93
6483,24/02/2020 00:00:6516,entry,C,true,6.47
6484,24/02/2020 00:00:6517,exit,N,true,7.66
6485,24/02/2020 00:00:6518,exit,S,true,5.98
6486,24/02/2020 00:00:6519,exit,N,false,7.76
6487,24/02/2020 00:00:6520,exit,C,true,6.7
6488,24/02/2020 00:00:6521,entry,S,true,7.45
6489,24/02/2020 00:00:6522,exit,S,true,5.59
6490,24/02/2020 00:00:6523,entry,S,true,6.26
6491,24/02/2020 00:00:6524,exit,N,true,5.83
6492,24/02/2020 00:00:6525,exit,C,true,3.7
6493,24/02/2020 00:00:6526,exit,C,true,5.15
6494,24/02/2020 00:00:6527,entry,C,true,5.63
6495,24/02/2020 00:00:6528,entry,C,true,7.7
6496,24/02/2020 00:00:6529,exit,S,true,5.43
6497,24/02/2020 00:00:6530,entry,C,true,5.42
6498,24/02/2020 00:00:6531,entry,C,true,8
6499,24/02/2020 00:00:6532,exit,C,true,4.67
6500,24/02/2020 00:00:6533,exit,C,true,7.8
6501,24/02/2020 00:00:6534,exit,C,false,5.32
6502,24/02/2020 00:00:6535,entry,C,true,4
6503,24/02/2020 00:00:6536,exit,N,true,5.03
6504,24/02/2020 00:00:6537,exit,C,true,8.37
6505,24/02/2020 00:00:6538,entry,S,true,5.6
6506,24/02/2020 00:00:6539,exit,C,true,6.7
6507,24/02/2020 00:00:6540,exit,S,false,8.28
6508,24/02/2020 00:00:6541,entry,C,true,6.66
6509,24/02/2020 00:00:6542,exit,S,true,4.61
6510,24/02/2020 00:00:6543,exit,C,true,7.1
6511,24/02/2020 00:00:6544,exit,C,true,6.53
6512,24/02/2020 00:00:6545,exit,S,true,6.33
6513,24/02/2020 00:00:6546,entry,C,true,8.1
6514,24/02/2020 00:00:6547,exit,C,true,8.45
6515,24/02/2020 00:00:6548,entry,C,true,7.49
6516,24/02/2020 00:00:6549,exit,S,true,3.79
6517,24/02/2020 00:00:6550,entry,C,true,5.94
6518,24/02/2020 00:00:6551,entry,C,true,6.88
6519,24/02/2020 00:00:6552,exit,S,true,6.48
6520,24/02/2020 00:00:6553,entry,C,true,7.8
6521,24/02/2020 00:00:6554,exit,C,false,7.67
6522,24/02/2020 00:00:6555,entry,S,true,5.27
6523,24/02/2020 00:00:6556,exit,S,true,4.24
6524,24/02/2020 00:00:6557,entry,S,true,5.15
6525,24/02/2020 00:00:6558,exit,S,true,5.33
6526,24/02/2020 00:00:6559,exit,N,true,7.32
6527,24/02/2020 00:00:6560,entry,N,true,6.94
6528,24/02/2020 00:00:6561,entry,N,true,5.1
6529,24/02/2020 00:00:6562,exit,C,true,4.03
6530,24/02/2020 00:00:6563,entry,C,true,5.28
